Resource,Path,Git Org,Git Repository,Misconfigurations,Severity,Policy title,Guideline
Deployment.harbor.my-release-harbor-jobservice,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.harbor.my-release-harbor-jobservice,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.harbor.my-release-harbor-nginx,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.harbor.my-release-harbor-nginx,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.harbor.my-release-harbor-nginx,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.harbor.my-release-harbor-nginx,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.harbor.my-release-harbor-portal,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.harbor.my-release-harbor-portal,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.harbor.my-release-harbor-portal,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.harbor.my-release-harbor-portal,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.harbor.my-release-harbor-registry,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.harbor.my-release-harbor-registry,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.harbor.my-release-harbor-registry,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.harbor.my-release-harbor-registry,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.harbor.my-release-harbor-registry,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
StatefulSet.harbor.my-release-postgresql,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.harbor.my-release-postgresql,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.harbor.my-release-postgresql,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.harbor.my-release-postgresql,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.harbor.my-release-postgresql,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
StatefulSet.harbor.my-release-redis-master,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.harbor.my-release-redis-master,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.harbor.my-release-redis-master,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.harbor.my-release-redis-master,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
StatefulSet.harbor.my-release-harbor-trivy,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.harbor.my-release-harbor-trivy,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.harbor.my-release-harbor-trivy,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.harbor.my-release-harbor-trivy,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.harbor.my-release-harbor-trivy,/bitnami-successful/harbor-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.joomla.my-release-joomla,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.joomla.my-release-joomla,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.joomla.my-release-joomla,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.joomla.my-release-joomla,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.joomla.my-release-joomla,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.joomla.my-release-joomla,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_22,,Use read-only filesystem for containers where possible,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-21
StatefulSet.joomla.my-release-mariadb,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.joomla.my-release-mariadb,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.joomla.my-release-mariadb,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.joomla.my-release-mariadb,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.joomla.my-release-mariadb,/bitnami-successful/joomla-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
ClusterRole.default.my-release-multus-cni-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_49,,Minimize wildcard use in Roles and ClusterRoles,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/ensure-minimized-wildcard-use-in-roles-and-clusterroles
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_28,,Minimize the admission of containers with the NET_RAW capability,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-27
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_16,,Container should not be privileged,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-15
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_37,,Minimize the admission of containers with capabilities assigned,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-34
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_13,,Memory limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-12
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_10,,CPU requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-9
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_20,,Containers should not run with allowPrivilegeEscalation,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-19
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_19,,Containers should not share the host network namespace,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-18
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_11,,CPU limits should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-10
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_23,,Minimize the admission of root containers,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-22
DaemonSet.multus-cni.my-release-multus-cni,/bitnami-successful/multus-cni-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_12,,Memory requests should be set,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-11
Deployment.apache.my-release-apache,/bitnami-successful/apache-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.apache.my-release-apache,/bitnami-successful/apache-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.apache.my-release-apache,/bitnami-successful/apache-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.apache.my-release-apache,/bitnami-successful/apache-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.prometheus.my-release-prometheus-server,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.prometheus.my-release-prometheus-server,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.prometheus.my-release-prometheus-server,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.prometheus.my-release-prometheus-server,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.prometheus.my-release-prometheus-server,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
StatefulSet.prometheus.my-release-prometheus-alertmanager,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.prometheus.my-release-prometheus-alertmanager,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.prometheus.my-release-prometheus-alertmanager,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.prometheus.my-release-prometheus-alertmanager,/bitnami-successful/prometheus-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-cluster-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-cluster-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-cluster-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-cluster-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-cluster-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-messaging-topology-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-messaging-topology-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-messaging-topology-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-messaging-topology-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.rabbitmq-cluster-operator.my-release-rabbitmq-messaging-topology-operator,/bitnami-successful/rabbitmq-cluster-operator-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_38,,Ensure that Service Account Tokens are only mounted where necessary,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-35
StatefulSet.solr.my-release-zookeeper,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.solr.my-release-zookeeper,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.solr.my-release-zookeeper,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.solr.my-release-zookeeper,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
StatefulSet.solr.my-release-solr,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.solr.my-release-solr,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
StatefulSet.solr.my-release-solr,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
StatefulSet.solr.my-release-solr,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
StatefulSet.solr.my-release-solr,/bitnami-successful/solr-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
Deployment.postgresql-ha.my-release-postgresql-ha-pgpool,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
Deployment.postgresql-ha.my-release-postgresql-ha-pgpool,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
Deployment.postgresql-ha.my-release-postgresql-ha-pgpool,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_40,,Containers should run as a high UID to avoid host conflict,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-37
Deployment.postgresql-ha.my-release-postgresql-ha-pgpool,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_31,,Ensure that the seccomp profile is set to docker/default or runtime/default,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-29
Deployment.postgresql-ha.my-release-postgresql-ha-pgpool,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_43,,Image should use digest,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-39
StatefulSet.postgresql-ha.my-release-postgresql-ha-postgresql,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_35,,Prefer using secrets as files over secrets as environment variables,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-33
StatefulSet.postgresql-ha.my-release-postgresql-ha-postgresql,/bitnami-successful/postgresql-ha-manifest.yaml,cli_repo,bitnami-successful,CKV_K8S_15,,Image Pull Policy should be Always,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/kubernetes-policies/kubernetes-policy-index/bc-k8s-14
